content,labels,fold
//@paingod:及时澄清，阻断恐慌。//@我王永胜:医院发这个只想说明，第一这位医生不是因为救援去世的。第二，做为新型肺炎的感染者，有其他基础疾病。,neural,3
支持,happy,3
#石家庄爆料# 【飞机洒消毒水是谣言】经核实，在微信广为流传的“明天早上四点到四点半不要出门，因为政府安排飞机洒消毒药水，请互相转告”信息为谣言。广大网民应从疾控或医疗机构、权威新闻媒体了解疫情信息，相关防疫信息以省、市卫生健康委员会官方网站发布为准。不造谣，不信谣，不传谣！ ????,neural,3
愿平安?早日恢复正常,happy,3
注意了！注意了！,neural,3
老师们一定要平安归来[心],happy,3
不必惊慌。普通肺炎也会死人。普通感冒也可能发展成肺炎然后死人。得了肺炎不一定会死人。得了新肺炎也不一定死。如果病毒进化得足够快，人也有机会进化成蝙蝠。我的意思是从此我们成为新冠状病毒的新宿主并能与之和谐共存就像百病不侵（夸张）的蝙蝠一样。人人都是蝙蝠人，人与病毒和谐共荣。即便是死了，也没什么。不然也是要死的，早死晚死一样都没什么被记住的价值。可惜像我这么乐观的人不多。我也不能强迫别人都像我这样做悲观无赖。被裹挟在群体的情绪中，不用自己判断应该用什么情绪去应对，只需要跟着发泄被压出来就随机吐什么都感觉，真是太轻松了，太舒服了啊,happy,3
//@塔塔_TATA:“我知道有一些画面看起来很像电影场景，空无一人的街，临时封闭的城市。但我们知道，『这不是电影，也和电影不一样』。每个人都在用自己的努力让这座城市正常运转。”,happy,3
牛掰格拉斯！ http://t.cn/A6Pq6Gsq,happy,3
#全国确诊新型肺炎病例# 他们是谁的儿女又是谁的宝贝[泪][泪][泪] http://t.cn/Rf37NIb ??洛阳,sad,3
真的辛苦了，辛苦了！,happy,3
四舍五入我也捐了！！今天不骂叠,angry,3
//@皈音:哈哈哈哈哈哈哈哈哈不转不是中国人[允悲]//@淮秀帮:有用就好！！！//@梦的延长线-歆:亲测真的有用[允悲],happy,3
『实时更新|武汉新型肺炎全国疫情地图』http://t.cn/A6Pqp7N1 ??,neural,3
新型冠状病毒肺炎疫情下，能从江西临川去苏州么？ ??,neural,3
真特么是实名制对那些出城贱畜呕吐了 全国的医疗队伍往你们家里奔 出城畜爬出城千里送病毒,angry,3
是富婆丸[给力],happy,3
[悲伤][心],sad,3
大年三十开车回的静海，扫墓后和大娘家一起吃了饭就赶回了家。仅仅过了除夕后，各个地方肺炎病毒?感染相继曝出，甚至居住地周边好多地方不能分辨真假的病例也被发现，微信朋友群里，网络上的报道，大家都开始害怕，停止外出，在家自我隔离。 http://t.cn/RDnEUnO ??天津,fear,3
『全国新型肺炎疫情实时动态 - 丁香园·丁香医生』http://t.cn/A6vBv3yL ??,neural,3
#全世界最坏的溥酱[超话]##二次元##敬汉卿##溥酱# b站批小将看不起的土鳖牌牌琦捐了20万，而批小将们最爱的死神之子敬汉卿才捐6万？批小将们好好反省吧 ??,angry,3
//@一个xz和web都得不到的女人:挺多武汉的宝宝都在私信我[泪]大家加油啊[泪][泪],happy,3
动员能力，处理危机的能力让人感动[心],happy,3
吃不惯 真是sb//@白羊座-凌凌壹: 阿姨吃不惯偏甜的上海菜，医院特意让厨师迎合她的口味开小灶；阿姨在隔离病房里感到孤独寂寞，后勤部门搬来了电视机…… 这个武汉人还有资格挑食吗？,angry,3
//@电波震长空XYY:神剧啊//@超大--同步卫星: //@派大星inside:神编剧,happy,3
监利县新型冠状病毒感染的肺炎疫情防控指挥部通告（第3号）为切实保障人民群众的身体健康和生命安全，有效防止新型冠状病毒感染的肺炎传播，依据《中华人民共和国传染病防治法》《中华人民共和国突发事件应对法》等相关法律法规的规定，现就我县新型冠状病毒感染的肺炎疫情防控工作通告如下：一、关停全县所有餐馆、酒店、小吃店等对外经营性饮食场所，禁止承接一切宴席、集会、聚餐等聚集性活动。二、关停全县茶楼、麻将馆等对外活动场所。三、停止操办红白喜事等一切宴请活动。请各乡镇（管委会）、公安局、市场监督管理局迅速组织实施。本通告自2020年1月25日16时起实行，恢复正常运行时间另行通告。监利县新型冠状病毒感染的肺炎疫情防控指挥部2020年1月25日 http://t.cn/R2Wx8MY荆州·监利县,neural,3
你可以选择相信任何言论，但此时此刻作为一个中国人，不要“传播”未经证实的言论，不制造更多恐慌，是基本的素质和善良，有人质疑说看不到武汉所有医院和医生的情况，可真正身处一线的人谁不是在为抗击疫情而奔忙，我也很想知道，但我同时知道，此刻满足我的需求不是最重要的,happy,3
19//@战羡兔紙:#武汉加油# [拳头]同在//@战羡兔紙:加油！我们一直在！[拳头]//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！,happy,3
因为疫情，今天突然被通知节后暂缓回单位，注意防护。应该是省内最后一个还没完全封城的城市襄阳，我买的机票也给办理了全额退款，看来实际情况真的不容乐观。       新的一年，希望家人都平平安安，健健康康，更希望紧缺的物资能早日送到湖北各地，这场疫情能尽快结束，那些奋战在一线的医护人员都能平安归家。,happy,3
加油加油  一定会好起来的,happy,3
终于出消息了，赶紧问家里的人//@旋风杰瑞 :。。//@一两二米 :kkkkkkkk！！！！！,happy,3
//@冲浪男孩吴彦祖:“希望四月武汉樱花烂漫时，它不再封城，像往年那样，千千万万人在树下看樱花，樱花在树上看遍千千万万的人。 ?”,happy,3
#德州热门[超话]#【德市民政局倡议防疫期间不集中进行春节祭扫】近期，新型冠状病毒感染的肺炎疫情在全国各地蔓延。1月24日，我市确诊了首例输入性新型冠状病毒感染的肺炎病例，德州市委、市政府高度重视，我市应急防控工作已全面启动，为切实保障春节祭扫期间人民群众的身体健康和生命安全，我们提醒和倡议广大市民朋友们：1.因集中祭扫人员过于密集集中，加之外出返乡人员较多，提倡采用鲜花祭奠、家庭追思等文明低碳健康方式，寄托哀思，不建议进行集中祭扫。2.确需在殡仪馆、公墓进行祭扫的，请合理安排时间，进行错峰祭扫，减少随行人员，避免人员大范围密集流动。 3.需要举行遗体告别仪式的，请控制参加人员规模，并采取相应防控措施；4.春节期间人员流动量大，祭扫或参加告别仪式请大家佩戴口罩、勤洗手、注意个人卫生，做好防范新型冠状病毒感染的肺炎的自身防护；提倡尽量减少祭扫和告别时间，减少近距离接触人群时间。面对疫情，维护好自身健康就是最大的负责，让我们从自己做起，从现在做起，从每一个卫生习惯做起！祭祀在心不在形式。请广大市民理解配合。,neural,3
吃死你们不怕,angry,3
[心]会好的,happy,3
#加强农村新型肺炎防控##陕西防控新型肺炎##陕西确诊3例新型肺炎病例# 目前很多确诊的人都是从武汉打工回来的，说明农村这块问题很大，除了我们年轻人有点意识，中老年人根本不在意，反复说也都不觉得很严重，只因为宣传不到位。社区和村里可以用广播或者大喇叭宣传，农村还有很多人在走亲戚根本没有意识，加大宣传力度，至少会让中老年人提高意识！,neural,3
加油！,happy,3
[good][good][good],happy,3
一起加油[拳头],happy,3
“希望三四月武汉樱花烂漫时，它不再封城，像往年那样，千千万万人在树下看樱花，樱花在树上看遍千千万万的人。 ?” ??,happy,3
//@陈迪Winston:感染者常见症状：发烧98%，咳嗽76%，肌肉酸痛或特别疲劳44%，咳痰28%。55%发生呼吸困难，从发病到呼吸困难的中位数时间为8天。最初一批患者中68%已经出院，15%已经死亡。不知病毒在后来的感染者身上会不会有新的变化。,neural,3
为积极响应政府号召并配合卫生部门做好疫情防疫工作，蜀之都足球俱乐部足球场从即日起将严格执行消毒标准，众志成城！抗击疫情从你我做起！#蜀之都足球俱乐部#祝大家新春快乐！身体健康！ ??,happy,3
小味好棒[悲伤],happy,3
都要健康吧[泪][泪][泪],happy,3
？//@老Dan叔是老蛋叔:一开始就有所预料会有这种类似情况，疫情下的聚光灯照不到的黑暗角落，弱势群体生存更加艰难。。。,sad,3
#濮阳话题#,neural,3
武汉加油,happy,3
//@YunyunLi-JGW-3://@哆啦哆啦d_e壹壹:“6-12个月后，一部分人有了抗体，病毒会自己消失”,neural,3
[泪][蜡烛][蜡烛][蜡烛],sad,3
//@课桌没板凳_一生懸命 :预案有没有，替代措施呢？市民基本生活需求，去超市药店怎么办？维护城市基本机能运行都水煤电网工作人员，医护人员出行怎么办？,neural,3
[泪][泪],sad,3
迎难而上的英雄，是最棒的加油,happy,3
#来自饭圈女孩的正能量# [心][心][心],happy,3
好！！,happy,3
?浙江美强惨 这时候还有疯逼来嘲浙江有本事别往这里跑哈贱婢[兔子]//@Vvvtar:浙江实惨 http://t.cn/A6Pq6TYb,angry,3
你好棒啊仔,happy,3
[思考],neural,3
//@晨慧2020:加油！,happy,3
好在还能在一片声讨中看到一些理性的声音。疫情发展到现在，与当地政府前段时间对外公布的“可防可控，不会人传人”有直接关系，这个月中旬几乎很少听到冠状肺炎的报道，民众也普遍相信了政府官方发布的通报情况。武汉本来就是个重要的交通枢纽城市，流动人口量大，加之正处年关，很多人一早就定好行程准备出游或者归家，在政府告知可防可控、各类交通枢纽没有任何防控措施、感染与否表征不明显且潜伏期长的前提下，离开武汉的民众到底何罪之有？在疫情未全面爆发实施封城之前离开武汉的民众，在响应号召居家观察的同时，谁还不是提心吊胆着等待观察期安稳过去。微博上那些对武汉封城前离开武汉的人不分青红皂白扣上帽子恶言相向的，以最坏的恶意揣测同胞的，都做个人吧。,angry,3
了解,neural,3
//@匸匸和ZZ:不懂捐什么物，直接给钱了。民间自发组织了这么多互助通道，深感那个zf配不上这些这样好的人民。,angry,3
我们全家都在积极的响应，姥姥家也不去了，姑姑们也不回来出门了！我们必胜！,happy,3
这个真的是不错了啊，一定要用起来啊//@朵小妮妈咪:美中宜和开通线上咨询啦！这波操作赞！新型肺炎闹的人心惶惶！生病了不上医院也能在线上对话医生，妈妈们不用担心了！,happy,3
加油 我们能赢,happy,3
//@MarPearl:谢谢！谢谢！,happy,3
#武汉加油#,happy,3
安全和各种因素所致，方便食品目前是较好选择。//@午后狂睡:现阶段真的不需要再向武汉捐助物资了，国家调拨的物资都已经先后抵达了，援助人员也都到岗了，安心等待即可，实在要捐，可以看看周边一些需要帮助的医院，另外一些不明募捐者组织的募款活动大家记得擦亮眼睛，特别是私下募款的行为。,neural,3
『2020年新型冠状病毒疫情_百度百科』http://t.cn/A6PqKidB ??,neural,3
#陕西出现一名9岁新型肺炎病肺炎，都是这种逃跑的人害的[微笑] http://t.cn/R2WxW7K http://t.cn/A6PqpqBo ??蚌埠·固镇县,angry,3
//@梁龙LBB:良言//@滚圈迷惑行为大赏:如果你已感到非常焦虑疲惫和无助，恳请大家原谅自己的同理心，关心自己，放过自己。,happy,3
//@尼古拉是姑娘呐:中央反应时间线很明确了：20号批示，21-22号所有党媒宣传人传人，23号封城，各地一级响应。24号基建动工，物资陆续调配到达，国务院直接越过省市跟人民征集瞒报漏报的渎职行为。所有信息都透露出来中央的震怒和对湖北的不信任……太狂妄了湖北政府！,angry,3
湖广行省,neural,3
看看[心]//@-谢安然-:不信谣，不传谣。保持冷静的思考，不要被难以甄别的消息带节奏！,happy,3
一起加油1001//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,3
//@有钱哥哥要天天开心鸭:#武汉加油# 武汉加油[心]我们都在//@一颗_豆芽菜:#武汉加油# 我们都在[心]【官一】//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！,happy,3
国家不会放弃武汉的，武汉加油！//@社长GsGs:坚信国家不会放弃任何一个地方,happy,3
请一定不传谣不造谣，好好待在家里，少出门，不去人多的地方保护好自己，相信国家，相信武汉，我们一定可以战胜病毒！武汉加油[武汉加油][武汉加油][武汉加油],happy,3
让我冷静的声音。,neural,3
//@唧妹杀猪了:武汉加油,happy,3
#最新疫情地图#转发，准到不行#武汉加油# http://t.cn/A6Pq0tY4 ??,happy,3
#武汉加油#,happy,3
无语了现在比你有钱比你能力强也是错了[费解][费解]浙江欠你的是吧[费解][费解][费解][费解][费解],angry,3
[心],happy,3
//@福旺顺吉发:最怕中国如果被定义为疫区国 贸易可能要遭受重创了。,fear,3
#万众一心抗击新冠肺炎# ??,happy,3
[good][good][good],happy,3
在疫情这么严重的时刻，还有人在网络上造谣，开玩笑，发布不当言论。等这场战役结束，国家一定要完善网络上的发言，让人明白什么话能说，什么话不能说? ??,angry,3
中国武汉病毒如此厉害澳大利亚应该禁止中国人目前入境！[哈哈]不过例行检查是必须的！控制疫情是必须的！澳如花印丽娜[鲜花]YLN ??,happy,3
#关注# #新型冠状病毒#,neural,3
谢谢有你们[泪]一定会有越来越多的好消息的???,happy,3
武汉加油 共渡难关[作揖],happy,3
加油[心],happy,3
#普安分享# 【#24个省区市已启动一级响应#：#一级响应到底是什么#？】上海、广东、重庆、云南……截至目前，全国已有24个省区市启动重大突发公共卫生事件一级响应。一级响应的内容都有哪些？启动一级响应对把控新型肺炎传播都有哪些作用？除此之外，全国各地各部门还有哪些升级措施？@新京报 ???,neural,3
//@中正鹰:疫情反思，食素的意义重大。//@中正鹰: 又到春节，老鹰翻出食素旧文提醒大家。吉祥如意 [心],happy,3
会好的,happy,3
#湖北不止一个武汉# 救救城乡结合部?,fear,4
前几天买的零食吃完了我说要点个外卖买点零食我妈说你要是把外卖拿回来我们就把你隔离[跪了] ??,angry,4
“医者仁心，护人间温火。”,happy,4
没错！平时说上海样样不好，出事了都往上海跑，上海都往外输出救助资源。等事情过了也不会对上海人改变看法……上海人有做什么事上不了台面了？！,angry,4
[good],happy,4
@乐行上海 @青春上海 @上海市场监管  抄送,neural,4
//@天中捕快:疫情面前造谣传谣，应予强力打击，因为谣言止于黄马甲和手铐！,angry,4
//@钟蜀黍满脸黑线:…甚至怀疑这是武汉zf要给自己再加几口锅表忠心免死…//@我们一起颤抖会更明白什么是温柔:是的，我也有点……不知道写给谁看的,angry,4
@Smile-咿呀咿呀呦,neural,4
//@欧小玲695:[话筒][话筒][话筒],neural,4
CDC在1月8日通知美国各医疗机构的临床医生注意新冠状病毒；1月17日，CDC为医疗机构以及医生从业人员提供了更多指导，并开始派遣人员在纽约JFK、旧金山和洛杉矶的三大国际机场对从武汉来美的旅客进行身体筛检。同时，CDC还格外强调加强旅客的安全意识教育，在飞机上用中、英文双语为乘客派发武汉肺炎的防护信息以及注意事项。1月20日，随着中国专家确认武汉肺炎会“人传人”，同一日，CDC启动了“紧急应变系统”，应对武汉肺炎对美国可能造成的影响。1月21日，CDC宣布，已经开发出“逆转录聚合酶链反应”（Reverse Transcription-Polymerase Chain Reaction）测试，能够快速检测出武汉肺炎。同时，CDC增加亚特兰大以及芝加哥国际机场的武汉旅客入境筛查。,neural,4
置顶,neural,4
@章小鸭是奶油和尼莫的麻麻 这个看看,neural,4
//@地瓜熊老六:用四个字形容就是：飞来横祸//@一只番茄-wing:不论是遣返也好还是改签到杭州也好，这都无可厚非，但不知情的200个浙江人太无辜了，把人合并在一架架飞机，至少知会下浙江人吧,angry,4
挺好挺好，都会越来越好,happy,4
//@江宁婆婆:戴口罩?,neural,4
//@1azm:求求大家关注环卫工人，他们基本都是老年人，全年无休上班，天天接触垃圾，但是没有口罩！！！！！！！ ???,angry,4
自媒体朋友自觉遵守！,neural,4
//@sven_shi:所以这些人之后一定会被处理，永远被钉在耻辱柱上面。//@专业戳轮胎熊律师:Sars过后还能有这种执政思维……这案例是一本全国的官场教科书。,angry,4
//@中正鹰 :疫情反思，食素的意义重大。//@中正鹰 : 又到春节，老鹰翻出食素旧文提醒大家。吉祥如意 [心],happy,4
//@丁香园: 大力支持！！！,happy,4
? 抓一个仙贝送！[害羞]最小新型肺炎确诊病例仅2岁get佟丽娅春晚口红色号 佟丽娅太美了！?春晚 ? ??,happy,4
武汉加油，湖北加油！,happy,4
别害怕，也不要被真相打倒，全城禁止通行是正确的选择，根据极强的传染性，隔离比例必须达到每个人，坏消息会接踵而至，但是要撑住，还没到最可怕的时候。 ??,happy,4
#关注新型冠状病毒肺炎疫情#【中国疾控中心主任高福回应：转移病房不能算“已出现超级传播者”】针对有媒体报道“已出现超级传播者”的说法，国家卫健委高级别专家组成员、中国疾病预防控制中心主任高福回应称：发生在湖北武汉华中科技大学同济医学院附属协和医院神经外科的“1名患者传染14名医务人员”事件，不能算“已出现超级传播者”。记者了解到，25日有报道提到：华中科技大学同济医学院附属协和医院神经外科一名患者总共转了4次病房，传染了14名医护人员。“北京大学的一位专家在接受采访时指出，这位感染多位医务人员的患者可以被认定为‘超级传播者’。”高福表示，由于该患者多次转移病房，所以不能算是“超级传播者”。“所以在卫生应急状态下，大家不要慌，优秀到位的管理非常重要。”记者求证其他多位权威疾控专家，均认同高福对此的判断。此前在国务院新闻办公室于1月22日召开的新闻发布会上，高福说，还没有证据说已经有了“超级传播者”。“我们一直密切关注事态发展。我们当务之急是以科学思维开展防控治。”高福表示。(新华网),neural,4
保护自己就是保护别人,happy,4
//@孙大年·:给大家转一个开心的！ 都别哭哭唧唧、咋咋呼呼了。举报举报、该隔离隔离，好的心态、好的体魄、好的身体素质、好的生活习惯比啥都强。不添乱，别乱跑，管好你自己，在家看看书刷刷剧 。,happy,4
相信叔说的[心][心] 会好的,happy,4
【#陕西出现一名9岁新型肺炎确诊病例#】陕西省卫健委通报，截至1月25日14时，陕西新增10例新型冠状病毒感染的肺炎确诊病例；全省累计报告确诊病例15例。其中，一例病例9岁，女，武汉市人。1月20日到铜川市王益区探亲，21日出现症状，自行服药无效后到铜川市人民医院北院就诊。25日被确诊为新型冠状病毒感染的肺炎。目前在铜川市传染病医院隔离治疗，病情平稳。,neural,4
别整这些没用的，你看看还有哪个省市没有公布具体到区县的，通报也不说清楚情况。什么时候逐户排查登记人员信息？,angry,4
公共交通早就停了，为什么连私家车都不让出行，限行三个月？医生护士怎么上班？有人突发病症怎么去医院？市民需要购买物资或者突发情况怎么办？做这个决策的人是觉得你一定可以把控得过来？有意外谁来负责？你隔离没有问题，但这是不是矫枉过正了？,angry,4
//@奶牛啾啾-:他值得所有的奇迹为他发生,happy,4
//@追风少年刘全有:网易送的不是寒假作业，是直播课（SARS的时候学校停课就用电视直播课）……疫情严峻，其实这挺好[捂脸],happy,4
[赞][赞],happy,4
平安回来啊?,happy,4
#最新疫情地图#加油中国 ??,happy,4
#李现公益正能量# 以李之名，尽微薄之力，加油武汉！,happy,4
//@愿为信女 :祸国殃民F4//@程ZHEC :物资充足王省长，摆拍慰问蒋书记，万家宴会周市长，查无此人马书记。湖北F4，滚你妈了隔壁，你们是个什么玩意，学学17年前临危受命王副主席，学学隔壁河南省尹弘省长，刚担任半个月各项措施落实[微笑],angry,4
但凡他不乱跑 就没人会这样,angry,4
宝贝要健健康康的！！！！！大家都平平安安！！！！,happy,4
[推荐] “新型冠状病毒”到底是什么？症状什么样？3种预防方...。查看???http://t.cn/A6PqCoUK导读：“新型冠状病毒”到底是什么？症状什么样？3种预防方法要牢记在武汉和广东出现了新型冠状病毒，这种病毒的危害是比较大的，可以做到人传人，一旦被传染会严重破坏肺部组织，而且救治不及时还会出现死亡。本文http://t.cn/A6PqCoUK,neural,4
国外也//@RAINBOW_YZJYA:一人吃野味全国都遭罪,angry,4
眼瞎的都好好看看，十个里面七个都不是武汉人，都选择性眼瞎么？凭什么闭眼地域黑？,angry,4
发现变异病毒的城市更应全面封城，避免变异病毒二次伤害。,neural,4
建议大家观看,neural,4
//@凯源吧官博:#王俊凯[超话]# 感谢@南都娱乐周刊 的分享，向奋战在一线的医务人员致敬，满怀期许新的生活，未来一定会更好，病毒疫情终会过去，和正能量偶像@TFBOYS-王俊凯 一起为国加油[给你小心心],happy,4
说破嘴都没用[微笑],angry,4
放心大家都在支持支持你们//@袁弘:#武汉紧急求援# 请大家帮忙！跪谢大家[泪][泪][泪]//@高晓松:半夜看到，一起应援！,happy,4
挺好的举措[doge]//@袁弘:请帮忙转发！,happy,4
不能接受这样的战争就可以过年//@陈子由RUN:#武汉加油# [拳头]咱们一起，打赢这场防疫战！,happy,4
加油！！！我们一直在！！！哥哥在家好好休息！如果要出门的话一定要带专用的口罩哈！千万千万照顾好自己！拜托了！//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,4
原来是只好叠，表扬[爱你][爱你],happy,4
1柳州2.来宾北3.南宁东4.南宁5.平果6.田东北7.百色8.富宁9.广南县10.普者黑11.弥勒12.石林西13.昆明南14.昆明15.广通北16.楚雄17.祥云18.大理 ?,neural,4
"//@月明如水的娜可露:武汉医生：疫情刚开始“整个不让说”林羽曾询问武汉地铁职工为什么不带口罩，对方说是领导不让带，怕引起恐慌。""""",neural,4
@ 学校,neural,4
编剧厉害了[good],happy,4
大家了不起//@UNIQ吧:#UNIQ[超话]# ?#全世界最好的UNIQ[超话]# ！隔离病毒，不能隔离爱！加油武汉！,happy,4
[赞][赞][赞]一定要按时休息 [给你小心心],happy,4
这个年也是一个不一样的年哈哈，安全最重要,happy,4
加油武汉//@-谢安然-:武汉加油??,happy,4
武汉加油#武汉新型冠状病毒肺炎# 大家一定要多注意，少出门，出门戴口罩，勤洗手#预防新型冠状病毒肺炎# http://t.cn/R2Wx3ew ??巴中·平昌县,happy,4
??//@老坛炖猪又又面://@唔西递西 :[泪][泪]唉………………//@七仔北鼻呀 :医院物质都缺了，我们县城政府还在家里喝酒跑亲戚吧，我们这一点宣传都没有，简直无语了,angry,4
//@黑浅山:我喜欢的中国红不是这种红[泪],sad,4
大年初一，疫情越来越严重，无能为力，只能在保护好自己的同时，默默祈祷，希望物资能够供应，研究取得进展，病毒早日消灭。我们会一直坚持下去，知道春暖花开。共克时艰，我们同在。 ??,happy,4
迪丽热巴正能量,happy,4
[心],happy,4
为什么1.17就有发烧，咳嗽情况了，1.22还要回来呢？[泪] http://t.cn/A6Pq0LAD,sad,4
#钟南山称已有药物将用于临床治疗# 希望每天都能听到这样的好消息 也希望您能注意身体辛苦了！,happy,4
#抗击新型肺炎第一线##新型冠状病毒##甘肃启动一级响应# 【疫情防控 甘肃在行动】甘肃省启动重大突发公共卫生事件一级响应根据国务院《突发公共卫生事件应急预案》规定，结合甘肃当前疫情防控形势，甘肃省委省政府决定:自2020年1月25日14时起，启动重大突发公共卫生事件一级响应，由省委书记林铎，省委副书记、省长唐仁健担任双组长。,neural,4
希望可以度过这次的疫情。希望闺女，老公，自己，婆婆，公公，妈妈，姐姐健健康康，希望大家都平安无事,happy,4
保险公司给广东医务人员免费提供新冠肺炎险http://t.cn/A6Pqaa9y ??,neural,4
【直击广州市第八人民医院隔离病房：一片忙碌】大年三十，作为广东省和广州市的定点收治医院，广州市第八人民医院仍是一片忙碌景象。全体工作人员放弃了春节休假：药房、检验科、发热门诊、隔离病房的医务人员，坚守在抗击新型冠状病毒感染肺炎的临床第一线，为患者和广大市民的安康在默默奋战。（广州日报全媒体记者 伍仞 视频剪辑 李文慧） http://t.cn/A6Pq5tD9 http://t.cn/A6Pq5tD9,neural,4
“敬畏生命 敬畏职责 敬畏规则”,happy,4
//@饭圈安利鹅:拜托大家看看这个视频，要重视但不要恐慌，有感冒症状的先自查，不要一窝蜂跑到医院，更容易交叉感染??,neural,4
艹我他妈服了全是从湖北回来乱跑的气死我了[泪],angry,4
//@海怪子:我早上还在说新加坡如果真的这样其实从某方面来说可以理解，结果没想到是假的，台湾的事却是真的[允悲]//@丁香园: 转发澄清,surprise,4
武汉加油,happy,4
[允悲][允悲][允悲][允悲][允悲][允悲][允悲]//@天蓬少女苏玛力:[允悲][允悲][允悲][允悲][允悲][允悲]//@Lucius蔡加尼克:市长来的时候，聊着聊着指不定体温计就递过去了...,sad,4
//@北国佳人李春姬://@我讲旧常识://@帛易-L: 替代性创伤是有医学诊断标准的，它比日常「崩溃」情绪要严重得多，不是谁看几天疫情消息就会轻易发展出创伤。脱离医学语境用这个词会模糊界限，「大家不要勉强自己」当然是一句放之四海皆准的万金油，但我还是想说每个公民都有责任尽自己努力感受、记住这,happy,4
政府做点事吧！！！大把人都没带口罩！！！//@空山不见雨:吴川这边根本是一点关于肺炎的宣传都没有！,angry,4
辛苦了！！！,happy,4
哪有什么岁月静好 只不过有人替你负重前行！辛苦了！致敬！！！,happy,4
【大年三十，刘奇书记指挥调度疫情防控工作】1月24日，是万家团圆的除夕，也是春节长假的第一天。省委书记刘奇来到省新型冠状病毒感染的肺炎疫情防控应急指挥部和省公安厅指挥调度，他强调，我们要坚决贯彻习近平总书记的重要指示精神，坚持把人民群众生命安全和身体健康放在第一位，加强党的领导，积极发挥制度优势，压实责任、狠抓落实、依靠群众、众志成城，坚决打好打赢这场没有硝烟的疫情防控人民战争。 http://t.cn/A6Pqag8h,neural,4
//@I-Kaguya:[拜拜][拜拜][拜拜]杨浦隔壁的虹口人在瑟瑟发抖//@阿傀傀傀傀傀傀 :[感冒]//@富坚是人家原配夫君 :这...能市里统一发一下么，如果是真的起码也得多通知到对伐，杨浦的少出门，外区的少去，杨浦很大我也搞不清楚这具体是哪里，不过大超市人那么多对伐，搞啥呀...包括其他哪些地方被紧急征用,fear,4
//@午后狂睡：一会说尸体无人处理，一会说武汉小汤山要换地址，一会又说钟南山被感染，一会又说梁武东医生是在一线救治过程中牺牲，消停点吧，辟谣再快也赶不上造谣的速度…,angry,4
医务人员喊出「不计报酬，无论生死」的心情是发自肺腑的；政府和民众想要爱护支持医务人员的心情也是真诚的。,happy,4
[冲锋队员][冲锋队员][冲锋队员]注意！,neural,4
//@上帝之鹰_5zn:不知韩国网友在谩骂、诅咒中国时，他们可曾记得，2015年的时候，一个韩国MERS（中东呼吸综合症）患者隐瞒病情，脱离韩方监控跑来中国。我们当时在15天内花了800多万元，硬是把他给治好了。嗯，如果棒子记性不好的话，有空的亲可以把这则新闻翻译成韩文发给他们[笑而不语]?? http://t,angry,4
//@海客伶://@Teliny:万马齐喑究可哀//@胡萝卜的吉光片羽:这是中央完全撕开湖北领导班子的遮羞布了,angry,4
加油！,happy,4
加油加油(? ??_??)?,happy,4
//@颜文字君:好消息?(? ?? ??)?:.?//@风吹铃铛响叮叮:好消息[泪]//@仓酱_:转点好消息！！,happy,4
【最新通报：疫情发生地来湛江旅客，必须健康监测管理14天】#湛江硬核# #广东启动重大突发公共卫生事件一级响应# 1月25日， 针对当下新型冠状病毒感染的肺炎疫情，湛江市文化广电旅游体育局发出公告。该公告提示，湛江所有星级饭店、民宿，如发现有疫情发生地来湛旅客，必须掌握其信息，开辟集中楼层，为其提供独立房间，并主动向所在社区登记并报文化广电旅游体育主管部门备案。旅客不得擅自离开，如有不适症状，请及时告知现场工作人员并安排前往我市已公布的发热门诊就医。自2020年1月25日下午6时起，湛江市对来自疫情发生地的旅客进行集中医学观察14天，集中医学观察地点为指定酒店，集中医学观察期间旅客只能在酒店范围内活动，严禁离开酒店。      近期在湛的来自疫情发生地或去过疫情发生地的市民及旅客，必须进行自我居家隔离14天，不得外出走访。全市星级饭店即日起停止集聚性活动，具体恢复时间另行通知。,neural,4
加油,happy,4
今天只在西湖走了走，下午就带着爸爸妈妈回了酒店。说真的，我是在疫情大爆发前出来的，因为带着父母，我定了比较好的酒店。如今酒店成非常舒适散心的场所。这是我做得最对的地方。要表扬一下我爸爸妈妈，他们绝对是最好带的一届父母。要求戴口罩就一定戴，戴2层就戴2层，拿下来前需要免洗洗手液或者洗手，入住酒店要先通风，回酒店就把外衣裤脱掉通风。所有要求都100%完成，哪怕像我爸爸戴口罩难受，也全程都戴了。这让我非常安心。,happy,4
跟我妈看完了囧妈，太尴尬了，我妈就是这个男主[允悲]因为今年疫情只好呆家里才有心思和我看吧 ??,sad,4
//@拔丝胡萝北://@虫OwO :就跟tm隔壁村李大爷家着火了去捐这送那的关心慰问，自己家父亲生病了连看都不看一眼还生怕用到自己一分钱赶紧收拾东西离得远远的?好啊，大过年的先祝某些不孝子TD人士没个亲?//@stellayone :澳大利亚森林大火，台当局捐赠10万副N95口罩；大陆疫情蔓延，台当局禁止口罩出,angry,4
