content,labels,type
哔了🐶，好好一个半开卷的考试，一个水水的课，那个老师就不能来个好聚好散吗？非要弄得大伙不开心。话说我们考前都抄地很辛苦，没有功劳也苦劳啊。以为老师很慈祥，都是面具,angry,usual
早早回家给挑食的熊孩子做了我以为他会喜欢吃的东西，结果还是跟平时一样，吃了两口就滚开了，剩下气炸的我继续吃，企图用食物压下怒火,angry,usual
周期性循环，米兰-昆德拉说；未来是害怕的根源，这种恐惧来自未知，其实可以，让历史告诉未来，未来早已发生，在当下的每一刻，因果自相关使然。,neural,usual
换了科室就没一天开心过，想发泄都没地方，妈蛋妈蛋妈蛋！！！！,angry,usual
第三十一条监事在单位会员、个人会员、社团从业人员或有关单位推荐的人员中产生或更换。,neural,usual
晚上饿得睡不着就去泡个面啊简简单单的泡个面谁能想到酱料包里有芥末啊，我挤的时候还以为是沙拉酱什么的可是还是太饿就忍起闭着气吃吃到一半哎是在是受不了想吐了还是牛肉干和安江柚救了我大晚上碰到芥末的悲惨遭遇~想到芥末这两个字就想吐！！！,sad,usual
华元之将战，杀羊以食士，其御羊羹不及，故怨，驰入郑军，故宋师败，得囚华元。,neural,usual
现在收个款太他妈费劲了，别往外赊了。,angry,usual
信心勃勃说今年冬天肯定要去哈尔滨的我/最后这样了大连我来了/首都我来了/祝我一路沿途愉快,happy,usual
信号处理部分该部分由信号变换和控制两部分组成。,neural,usual
是我喜欢的电影类型而且电影有好多异想不到的剧情👍感动哭了,happy,usual
有個自己喜歡的男朋友一起坐車開窗，吹大風，一起大聲尖叫那是很開心的事情。,happy,usual
成本核算过后，感觉，我们真的是一直一直做良心工程。这单签的话，人家会发好心市民荣誉给咱们么？😂,neural,usual
妈的，长这么大没遇到过这么不讲诚信的人，出尔反尔，竟然坑我们学生的工资，那就诅咒98号早日关门大吉，不要在去祸害别人。太恶心人了。,angry,usual
"为了周四的报告我也是蛮拼的，前天,大前天熬到凌晨两点，昨儿熬到今天凌晨四点半，生物钟又要乱掉了",sad,usual
看那些大大的耳廓，两半的舌头，奇形怪状的犄角，还有各种颜色的眼睛真是受不了，是我out了么,sad,usual
愿我们都能保持少女心，不被外界环境所影响和动摇,happy,usual
生活從來就是不容易的如果你覺得容易那一定是有人替你承受了不容易的那部分❤️,sad,usual
移动偷走流量么？这个月各种省流量，结果充了一会电，发现流量少了600多，移动是后妈么，这么欺负学生。,angry,usual
怕小屁妮枕枕头不舒服，就把枕头拿开了，没想到没有了枕头的阻碍，她在睡梦中蹬床把自己蹬出了被窝！,surprise,usual
20151116香港接机，今日份的兔兔，甜甜甜,happy,usual
最近在翻唱別人的歌，嗓子感覺要受不了了~,neural,usual
该证书可在人社部教培中心网站查询，全国通用，可作为学院能从事相关岗位工作的凭证，也可作为评定职称等时，具备相应岗位能力和水平的证明。,neural,usual
你哭你有理你弱你有理你顶着130的身躯哭得梨花带雨的脸肉横飞的跟别人诉说你的冤情我告诉你我是包公你这妖孽我斩了你你信不信人生如戏全靠演技您这演的这么走心我都忍不住鼓起了掌好的好的好的卧槽卧槽卧槽,angry,usual
成长是什么呢。成长是，你以前怕黑怕孤独，失眠会焦躁，晚上起夜要有人陪，会惊慌失措地奔跑生怕背后冒出什么可怖的东西。但现在你能平静凝视夜色，也能仔细感受孤独，以前害怕的可能现在也还是害怕，但是你已经习惯了，你接受了自己的害怕，也有余力装作不害怕了。成长是，终于有能力逞强了。,sad,usual
最霉的一天！换班换班！有本事你去买辆车啊！每次我跑腿！还是绕远路！每次一换班心情就不爽！弄的好像我理所当然一样！,angry,usual
是谁这么不要脸！！把我大铁塔仅剩的两条腿给锯了！！(前两条是我自己不小心掰断了)还给磨平了！！难道是IS？？！！！,angry,usual
按照自己的风格生活念书爱人交友十八岁生日快乐,happy,usual
才4点多天就暗下来了，这是要过冬了么？,surprise,usual
心疼死我了，辛辛苦苦总结的东西，误放C盘，重装系统给抹掉了。为啥每次都犯这么低级的错误,sad,usual
有次坐厦航，旁边一个傻逼又是拍照又是自拍，左右一个平板，右手一个爱疯慢动作，拍拍拍拍你妈的。好心提醒要关机还跟我争飞行模式就是安全的，你妈的，老子当时真想一巴掌呼过去，但是想到我天朝人民的数字！！！老子忍了！下次坚决不能忍就三个字，斩！断！决！,angry,usual
『天使爸爸[带着微博去旅行]害怕女儿受到伤害所以选择死亡，最后没想到比死亡更恐惧的却是，从此再也不能陪伴你一起成长。』,sad,usual
【泡脚十几分钟，居然要被截肢……,surprise,usual
時間改變咗好多嘢，但係改變唔到友誼。以前放假中意去玩落吧，而咖讀大學，一个月先翻嚟一次，放假就係一班人出黎飲嘢，好似初中咁十幾個去網吧打機，玩孤島玩求生打LOL，但我更加享受呢種日子，唔係變得容易滿足，而更加識得珍惜，因為唔知仲有幾多日子可以繼續，以後更加聚少離多，但唔代表感情會變,happy,usual
睡午觉做了个噩梦！！居然梦到吃了一大碗叉烧饭！！吓死我了！！,fear,usual
那些让人捧腹的意外，能不能不要这么搞笑！！哈哈哈哈，不行了，肚子疼……,happy,usual
什么情况，今天总说自己是公主👸🏻,surprise,usual
原谅我刚知道最喜欢的书居然要拍了,surprise,usual
金天会二年（1124年）析蓬莱、莱阳二县置，治今山东省栖霞市栖霞城。,neural,usual
天哪，找了半个钟才找到发微博的地方是首页的加号,surprise,usual
快递被某个人自说自话拆开了，心里像吃了苍蝇屎一样窝瑟,angry,usual
杜月笙的中汇银行，由儿子杜维屏任经理。,neural,usual
卧槽，这是怎么做到的，好神奇！瞬间清醒了！,surprise,usual
很可怕的心态，迫切地想摆脱现状，又畏畏缩缩不行动，一方面无论是现实还是自己的心理状态都告诉自己是时候进入社会是时候面对真实的职场，另一方面又害怕无法承担压力活得糟心,fear,usual
"中译英“让我听听这次合并工作将怎样进行”，我想应该不是Letmehear,结果一翻答案居然真是这个",surprise,usual
西顿为您精心设计如：酒类包装，糖果包装，医药包装，化妆品包装，药品包装，食品包装，CD包装，茶叶包装，电子产品包装等各类包装设计。,neural,usual
跟他妈的个神经病样人家要老子去敢情不会跟我打电话，叫你在那嚼个鸡吧！再说了是你的朋友跟我有么关系？真是他妈的不要脸。,angry,usual
一激动，剪了个刘海，剪毁了。半个月不能见人。深夜也是睡不着了，,sad,usual
名称来自巴尔的摩男爵三世的名字，CharlesCalvert。,neural,usual
也有人认为这仅是借用佛、道教常用语词，以适应在汉族地区传播教义的需要。,neural,usual
难道只有我不喜欢tfboys？？？,surprise,usual
烂逼申通！尼玛打开包装，少了货不能拒收！你咋不去死了？,angry,usual
昨天给老beibei写了封信，矫情地想纪念一个月。今天给到他。晚上的时候他表扬我文笔不错。他说他好困睡到十二点让我叫他他要告诉我一个秘密。打电话过去，说没几句，就没声了。挂电话之前强撑着说了句一个月快乐。其实他就是想在十二点说那一句快乐。但是一个月纪念日是昨天啊。哈，他以为是明天,happy,usual
每天学习一些知识，每天积累一些经验，每天不断向前迈步，直到有一天，遇见理想中的自己。早安，交大。,happy,usual
我不会扮可怜，我好声好气跟你说话爱理不理的，明明欠我的钱还要让我像个孙子似的求你，真他妈把自己当老子了，我这人最爱记仇了，软的不吃就来硬的,angry,usual
寝室里脚臭无处不在-_-||，我已晕,sad,usual
妈蛋坐办公室2小时候后开始打喷嚏这感冒来的也太缓了吧,angry,usual
民国时期，颁布有《海商法》（1929年）和《海商法施行法》（1930年）。,neural,usual
效率低下……网络的好坏严重影响心情，谷歌快回我天朝吧，现在同步个代码都如此痛苦，各种折腾,angry,usual
金超群当年他主演的连续剧“包青天，一播200多集红透半边天，10多年没在台湾演艺圈露脸，金超群这趟回台湾要参加新党党庆，更要倒扁反贪腐。,neural,usual
擦，被某些人的臭脚丫子味熏的睡不着，要吐了都，真尼玛日了狗了,angry,usual
枫木制成的上下一体橱柜、中岛吧台为厨房提供足够的操作空间，由不锈钢与铜金属片定制而成的油烟机居中安置，质朴又富含韵味。加上璐彩特融入石化珊瑚打造出的吊灯，让细节传递整体的自然南美风。,neural,usual
找出这本本子，从八月到现在，没有执笔写过，近四个月的时光，我没有面对你的勇气，也没有变成更优秀的自己，D·W，我怕连一句和你sayhi的机会都没有，倘若成为不了你的骄傲，希望你记得有个曾经的我为了未来的你在努力，结局随缘。,sad,usual
所有人都在前进、在变化，愿一切都好,happy,usual
大半夜出来一股糊巴味，居然快壶干烧烧糊了,surprise,usual
把学生时间不当时间的？呵。官腔么浓的要死,angry,usual
等待时间，让这种距离慢慢变近，让自己慢慢沉淀，成为更好的自己。晚安,happy,usual
我忍了，我不弄你，我不弄你，我不弄死你,angry,usual
老是阴天，无风，无雨也无雪，太阳哪去啦？,angry,usual
长期痛经得不到缓解导致发病成卵巢癌[惊恐]太可怕了[抓狂][抓狂][抓狂][抓狂]月经不正常，月月痛经的姑娘们要提高警惕与重视‼️‼️每天一杯暖贡红糖姜茶，坚持养身，让肿瘤君滚蛋吧‼️‼️‼️‼️,happy,usual
回到家发现满桌的好吃的真是让我不要不要滴,happy,usual
托马斯麾下各部在这条防线上各就其位，斯蒂德曼师、第23军、第4军、第16军自东向西依次排开，随时准备接受来犯之敌的挑战。,neural,usual
今天腰受凉了，弯了一会儿而已，哎西吧,angry,usual
累惨了…目测这个星期又休不了，天天加班…,angry,usual
3生平马日磾年轻时已传承了马融的学说，并且以才学入仕朝廷。,neural,usual
永远也不要指望你帮助过的人反过来会帮助你,angry,usual
我错了，以后再也不这么晚了，原谅我一次吧。,sad,usual
“实拍可怕的中医放血疗法网友直呼：吓死宝宝了#|秒拍视频（使用#秒拍#录制）,fear,usual
可以预见，随着综合保税区的建设，海南的经济建设将会迎来一轮新的热潮。,happy,usual
29日上午8点45分左右新泽西霍博肯火车撞击事故，截至目前已经造成1死114伤。有中国留学生亲历事故心有余悸。114名伤者中仍有15名住院观察，2名处在重症监护状态。以为来美刚2个月的留学生宋东说：平时自己在8点半左右步行借道车站前往学校，若不是当日在家耽搁十多分钟，自己很可能也在事故中受伤。,neural,usual
去微博广场看了十几页，全这句话：我喜欢周韵汤唯全智贤。嘛意思啊？2亿微博用户不会全体中毒吧？真可怕！！这样宣传比买CCTV的8点广告好值啊！！！,surprise,usual
待了一上午了，什么时候小货车能来啊？八九十个人等着呢,angry,usual
找一颗让你不在畏惧生命里孤独的心，在这儿之前妥当安好的照顾好自己，别再岁月催促中辜负自己。终有一天，这颗心，会以洪水猛兽般侵蚀而来，不用猜忌，不用暧昧，赤条条裸露着鲜热而又澎湃跳动着的心，在你面前毫无羞怯与胆怯，只有真挚而又深情。,happy,usual
年底难免都有点不顺现在是心不顺气不顺身体也不顺,angry,usual
日你妈！！！！！！！！要踢就赶紧踢！！！！！！！,angry,usual
就说好像今天有什么事儿来着。苦逼的我躲在早就熄灯的宿舍里蒙着被子。助生快话说老妈让我吃长寿面今年总算记得了今天好开心的说,happy,usual
第一次看见这样的鞋，你敢穿出去吗？,surprise,usual
所以，他骑着自己的爱车，独自踏上了寻找对手、追求BMX极限的挑战之旅。,happy,usual
看到这个电锯的时候，千万不要害怕，这可不是恐怖片里面电锯杀人狂用的凶器，让大家吃惊的是，这居然可以用来给笔记本电脑充电，只需要你对接好usb接口，然后让电锯开始工作，当它开始锯木头的时候，你的数码设备即可得到电力补充。这的确是一个疯狂的创意设计。,happy,usual
如果每次胃疼都来记一次，一年下来会有多少次呢。,sad,usual
LondonSpy03食完，全程目瞪口呆脸。编剧这个网撒的略大啊这一季说的完么…,surprise,usual
乐福鞋是全世界最最最臭的鞋子！！,angry,usual
一大早接到国家统计局治安状况调查电话，我需要压压惊,surprise,usual
他梦里男朋友打小强，害怕小强恐慌的样子，都是她自己本身的样子。现实中，她男朋友是会保护她的。是这样吗....,sad,usual
到底是谁出来我绝不打死你（求我心里阴影面积）,angry,usual
欧洲宪法之父不是别人，正是彼尔德伯格俱乐部成员德斯坦，此人碰巧与基辛格关系密切。,neural,usual
Themostpreciouspossessionthatevercomestoamaninthisworldisawoman’sheart.————在这个世界上，男人最珍贵的财产就是一个女人的心,neural,usual
不管对的错的，至少最后现实都输了,sad,usual
花园深处有一座幽静的小楼，走近一看，上面写着三个大字：文冤阁。,neural,usual
酒庄建立之初，菲尔普斯先生延请有多年酿酒经验的苏格（WalterSchug）担任酒庄的酿酒师。,neural,usual
面对“创”与“守”孰轻孰重的问题，杨阳以“非遗传承人进校园”为例，大部分接受培训的传人都战战兢兢、心中彷徨，因为传承人的手艺都以传统为主，难以完成教育结束后举办创新作品展的任务。“守”和“创”很难在一个人身上兼备，因为会分散人的精力，想要克服这个难关，就要宣传自己的手艺和传统文化...全文,neural,usual
再遇到这样的傻逼人，老子不骂你是对得起你，别给脸不要脸，真是一天都火气大的没停过,angry,usual
主要还是铲屎官自觉铲好屎，出门牵好绳！溜大狗遇到老人小孩绕着走，狗再温顺，国情是有些人主动害怕，能把自己吓死！,neural,usual
真是日了狗了娄底出租车去高铁站都不打表了直接喊价态度也不好真不知道是公交车还是出租车尼玛还不遵守交通规则还给我绕远路就今天这点！我发誓我不做一个路痴从今天起我好好记路,angry,usual
生日礼物你也已经收到了，那么就在说一句：生日快乐,happy,usual
自我、霸道、任性、不服从才是真正的我，百顺百从、没有想法那个她不是我，我只是一直在忍着，只想告诉你我只想做我自己，不想一直委屈自己让自己难受……,sad,usual
心情本来就不好，某只猪还不同意我年休，还说我一还好今天晚上不用参加考试,angry,usual
《狂人日记》在伊藤虎丸这里也被理解为一个转折性的文本。,neural,usual
致敬[心][心]小凡也要做好防护措施哦//@Mr_凡先生:致敬[心]大家出门记得戴口罩,happy,virus
[中国赞][中国赞][中国赞],happy,virus
悲壮,sad,virus
！！！一定会好起来,happy,virus
我看到有人说，婆婆你这两天发那么多新型冠状病毒的消息我们很慌啊。 不要慌。 我之所以发这么多关于这件事的信息，就是因为在我看来所有的恐慌都来自于未知。 只有及时有效的公开最新信息，让公众全面及时的了解事情的真相和进展，才能做到不慌。知道发生了什么，知道怎么避免发生,neural,virus
愿平安//@烊家军:致敬，辛苦啦，愿平安！,happy,virus
马毛都是温暖的人啊#马嘉祺公益祺迹#,happy,virus
正视恐惧也要看到希望???,happy,virus
平安平安?//@努力努力再努力x:#抗击新型肺炎第一线# 致敬伟大的逆行者们 一定要平平安安[心],happy,virus
[给力][睡][爱你]哇，很赞呢，[围观],happy,virus
[偷笑]这么萌的照片，我收藏了,happy,virus
为什么泰国治愈率这么高//@英伦圈:???,surprise,virus
请问，酒精灭活，如果是75％的酒精喷雾，管用吗？还是必须酒精浸泡30分钟才能灭活？谢谢！,neural,virus
#深圳2名新型肺炎患者痊愈#看到这样的好消息新闻瞬间就觉得这次冠状病毒肺炎也没那么可怕了[赞] ??,happy,virus
[黑线][挖鼻]哈哈，这样的福利我非常喜欢[疑问][顶],happy,virus
想把支付宝开奖的钱捐给湖北[心][心]希望支付宝开通此项功能，让大家献爱心，每人贡献一点点#全国确诊新型肺炎病例# @支付宝 ??,happy,virus
辛苦了,happy,virus
[doge][doge][doge][爱你][爱你][爱你],happy,virus
会好起来的???还想去武汉旅游呢！,happy,virus
#全国确诊新型肺炎病例# http://t.cn/RXnNTiO ??福州,neural,virus
这次的疫情，哪家旅游app做的良心，我以后就专门用哪家了。 被扣除了手续费真不爽！ ??,angry,virus
没有心么？,angry,virus
[泪],sad,virus
棒，争取向你一样早点独立,happy,virus
//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！,happy,virus
我唯一的新年愿望就是他妈的肺炎全部转移到湖北不作为官员和那些吃野味的人上 这些人死绝了 肺炎消失每天看这些新闻特别不舒服 ??,angry,virus
#武汉加油# 武汉加油，我们在一起我们一起打赢疫情防控战//@朱一龙:#武汉加油#我们在一起[心],happy,virus
！//@杨九郎L:#致敬疫情前线医护人员# 致敬战斗在第一线的医护工作者们，大家都要保护好自己??一起打赢这场战役?,happy,virus
#海南封岛#,neural,virus
太恶劣了……//@萌一美:医护人员太惨了//@泽维尔天赋青少年学院-保安-丞叽:艹,angry,virus
为前线工作人员点赞//@薇娅viyaaa:每一年大年三十，警察、医护人员、外卖小哥…总有许多人依旧坚守在自己的岗位上， 默默付出。今年，因为突发的疫情，让更多的医护人员自愿在一线奋战，只为疫情得到控制！ 希望前线的医护人员都能好好照顾自己的身体，向#抗击新型肺炎第一线#的所有医护工作者致敬！,happy,virus
回复@邪噁小天才:我刚刚算了一下，如果该博主数据可靠的话，平均每十万人才有六个人死于流感。这样算来，如果按照“身边没有所以不存在”的逻辑去思考，则您必须要认识一万六千多人身边才能有一个人死于流感，这个对于正常人的记忆力而言，是一个很大的考验。按照这种算法，美国这次的疫情虽然严重，其实并不夸张。,neural,virus
致敬[作揖],happy,virus
//@青青虫的微博:钟南山院士下次买不到票、疫情又比较急的话，也可以试试到车站通宵排队买，有些车次的票可能现场会有富余。不行的话可以问问学生看家属有没有在铁路系统工作的，有关系说不定加点钱还能买到卧铺。,neural,virus
//@卓雨卓雨:我靠......,angry,virus
河南人口多，郑州人流量大，真的需要政府给力才能严防疫情蔓延[中国赞],fear,virus
前两天我还比较乐观，觉得既然钟院士已经到武汉考察过，武汉也开始封城，那么新出的病例应该只是已经感染的确诊出来，新感染可能并不会增加太多。但我现在意识到这太天真了。一是潜伏期也能感染，封城前可能有很多潜伏期的人带着病毒出来；二是有大量人在完全封城前离开武汉。这些出来的人有多少是潜伏期，想想都可怕。遇到这种灾难事件，总有部分人会自私的突破你的底线[怒]难道自私的人真的活的长[怒]不祝愿好人都平安?,angry,virus
加油啊！//@小药师在德国:主流德媒不报道并不奇怪  该消息可通过以下方式确认：吕贝克大学官方推特确认了消息以及中国签证处工作人员朋友圈确认教授办理了签证,happy,virus
这波操作……我怎么觉得该给武汉市领导赞一个呢[并不简单]#武汉15名医务人员感染新型冠状病毒##新型冠状病毒肺炎纳入法定传染病# ??,happy,virus
fgh//@ZSCerelia小春儿:保护好自己 致敬英雄，共同前行[心]//@郑爽微博能量站:#致敬疫情前线医护人员# 请医护人员注意防护！保护好自己！才能更好的前行！//@郑爽SZ:#致敬疫情前线医护人员# 请大家都保护好自己！致敬英雄，我们共同前行！,happy,virus
注意啊,neural,virus
[嘻嘻]//@晴天颜颜的微笑:#武汉加油# 武汉加油//@朱一龙:#武汉加油#我们在一起[心],happy,virus
这种反社会人格是做得出恶意散播的事情的,angry,virus
//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,virus
//@世界末日旗旗子 ://@V闪闪 :这是中国疾病预防控制中心流行病学首席科学家、WHO传染病监测和应急反应科学委员会委员，中国现场流行病学培训项目执行主任，所以作为专家，他对现在的疫情判断，说出的话是有权威性的。[作揖],happy,virus
致敬，加油,happy,virus
终于还是来了，赶紧挺过去吧,neural,virus
江苏挺住啊[泪][泪][泪],happy,virus
相信我们的医生和CDC，天佑武汉?,happy,virus
看到武汉封城的报道 我想起我的憨批香港亲戚在中年家庭群里面传播 说他的武汉同学都不带口罩 大家不用担心我日？！！！憨批的憨批脑回路果然不一样 ??,angry,virus
保佑接下来都是好消息? 国泰民安,happy,virus
我真的怕。最后还是回了老家，结果一听长辈亲戚们今天还到处跑到处吃饭，我差点心梗。服了，管不住别人，我想把自己隔离起来。要是能健康回重庆，我宁愿天天在家吃喝稀饭吃泡菜。 ??,sad,virus
绿出早点滚吧,angry,virus
#武汉封城# 武汉此刻的天气，如同严峻的疫情，笼罩这这座城市，愿疫情的烟霾尽快退散。[感冒] http://t.cn/z8yV8FN ??武汉·现代·森林小镇,happy,virus
加油，我们都在！！！//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！,happy,virus
“从武汉回来的，或者疫源地有接触的，应该做好自行隔离，隔离期间不要和他人接触，不要把病毒播散给家人、同事、朋友，这个非常重要！”http://t.cn/A6Pyjf9D ??,neural,virus
武汉加油[爱你]#武汉封城# http://t.cn/R2WxY38 ??莱州市,happy,virus
辛苦了,happy,virus
照顾好老板，换口罩吧//@蔡徐坤工作室:#防控疫情我们在一起#须警惕，不轻视！认真做好防护工作，我们一起加油！,happy,virus
致敬钟南山院士,happy,virus
不知道这样备受煎熬、在希望与失望之间反复挣扎的日子还要持续多久，努力保持乐观的心态保持理智，力所能及地保护自己和家人。但愿来年樱花盛开的时候一切都有好转，我期待着也盼望着。谢谢你们，时常被感动和安慰到[抱抱]除夕快乐[心],sad,virus
【#广东打击哄抬口罩价格行为# 】广东省市场监管局21日通报，为保障新型冠状病毒感染引发的肺炎相关防控医药产品的价格稳定，目前广东已全面开展巡查、检查和提醒告诫，要求零售药店明码标价，不跟风涨价。#广东打击哄抬口罩等防控医药用品价格行为 #受新型冠状病毒感染的肺炎疫情影响，广东省部分地市出现口罩等防控医药用品热销现象。21日，广东省市场监管局会同相关行业协会召开提醒告诫会，要求相关医药销售公司、连锁企业采取措施保障供应，加强价格自律，稳定相关医药用品价格。广东省市场监管局要求各地立即组织执法力量，加大巡查力度，及时处理投诉举报，坚决打击捏造、散布涨价信息，哄抬价格，推动价格过高上涨等不正当价格行为。,neural,virus
逃离肺炎?武汉再见? http://t.cn/z8AUC6j ??武汉·武汉天河国际机场,fear,virus
哈哈啊哈哈啊哈哈哈啊哈哈哈啊哈哈哈哈哈哈操//@tueryunyun:中央:我们是.. 河南:马上！,angry,virus
武汉加油,happy,virus
#武汉加油# //@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,virus
//@sailorgao:对钟南山个人来说，怎么歌颂都不为过。对国家来说，这么重大疫情需要这位老人亲上前线，总是感觉越歌颂越讽刺。,happy,virus
[害羞]搜噶卡哇伊迪斯捏……[挖鼻][生病]吭,happy,virus
该说不说的，我连鸡肉猪肉鱼肉都不喜欢吃，吃蝙蝠？蝙蝠招你惹你了，自作孽不可活，服了，非得违背自然规律[微笑]#野味肺炎# ??,angry,virus
在“非典”期间，金莲清热泡腾片经全国防治非典指挥部科技攻关组验证为针对病毒性高热有效的中成药之一。(世界卫生组织宣布，正式确认冠状病毒的一个变种是引起非典型肺炎的病原体)常备金莲清热泡腾片，抵抗病毒安心过年！ ??,neural,virus
好[泪]你也要戴好口罩噢//@华晨宇yu :#武汉加油# 我们一起打赢这场防疫战,happy,virus
我妈在这种时候发烧我的天我怕死了@天之大83802,fear,virus
[心]//@卷卷_卷卷福:#致敬疫情前线医护人员#  致敬英雄们，请保护好自己[心][心][心][心][心]//@秦俊杰:#致敬疫情前线医护人员# 你们辛苦了，愿平安，大家都健健康康！,happy,virus
一直都在！会好的！,happy,virus
的感觉一定非常的爽，（（就是惊赞！[冠军诞生],happy,virus
武汉加油!咱们一起打赢这场防疫站![加油]//@曹曦月:武汉 我的家乡 加油[加油],happy,virus
一定都要好好的呀,happy,virus
//@TFBOYS-王俊凯:#致敬疫情前线医护人员# 向战斗在一线的医护工作者们致敬，大家都要保护好自己，愿平安健康//@TFBOYS组合:#致敬疫情前线医护人员# 致敬伟大的医护人员们，你们辛苦了！愿大家都能平安健康[心][心][心],happy,virus
【#口罩厂加急生产画面曝光#：百人3倍工资返厂，最低日产3万只[话筒]】2020年1月23日，多地发现新型冠状病毒肺炎疫情，口罩物资短缺，杭州一家口罩厂以三倍工资喊回120多名员工，在车间里紧张赶制加急口罩。据介绍，该工厂年初四前确保日产3万只，初八后将日产10万只口罩以上。#武汉一名新型肺炎患者被成功救治##医护人员感染新型肺炎应认定工伤#  http://t.cn/A6PZIPQU,neural,virus
#武汉加油# 加油?? //@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！,happy,virus
武汉加油！在家里也要健康过年，一起做好消毒卫生！[加油][加油],happy,virus
真是这么多为数不多的好消息了,happy,virus
[good],happy,virus
最魔幻的是都样了还有人在愤怒的指责财新三联等媒体这种时候夸大疫情引起恐慌。20号之前有良心的媒体试图引起注意失败了，20号之后他们又被当成了恐慌的源头。疫情源于国家主义的失败，然而，看上去我们即将走向又一个国家主义的胜利。胜利了以后，抓几个典型就好了，也不需要反思了。,angry,virus
nf//@Samuel-汪苏泷银河护卫队 :#武汉加油# 我们一起[心]//@汪苏泷 :#武汉加油# 我们一起！,happy,virus
//@Butithasnt://@秋秋秋秋秋小醒 :等一篇《不经历肺炎，我都不知道我国这么牛逼》！,happy,virus
@-最爱张国荣-：向在一线的医护人员/说一声辛苦你们了/感谢你们的坚守[心] 患病同胞们/你们要加油/你们身后还站着许多人/家人医生全体中国人民/都会为你们加油[心],happy,virus
数字增长的好吓人，希望部分人有点自觉，不要怀着侥幸心理,surprise,virus
《囧妈》命运坎坷？徐峥提档遭陈思诚怒斥，引发影院工作人员狂怼,neural,virus
#武汉加油#武汉加油武汉加油，平安最重要//@朱一龙:#武汉加油#我们在一起[心],happy,virus
#新型肺炎确诊440例死亡9例#保护好各位医护工作者，尤其要保护好钟南山院士啊！80多岁的人了，为此尽心竭力，到处奔波，还奋战在武汉第一线，他不仅是首席专家，还是中国抗病毒的旗帜，是精神支柱，防护工作一定要加强啊。 ???,happy,virus
致敬，天佑中华,happy,virus
//@V敏啊:佩服 厉害??,happy,virus
湖南四川福建现在是不是#国内确诊291例新型冠状病毒肺炎病例# ??,neural,virus
你测你的妈呢,angry,virus
你们辛苦了//@小辫儿张云雷:#致敬疫情前线医护人员# 你们辛苦了！保护好自己，愿健康平安[心],happy,virus
加油中国??,happy,virus
日好豁人[感冒],happy,virus
@fermental: 几个重点：一：12月中旬就有发病，说明最迟12月初就有病毒感染了。二：武汉的确诊患者现在还能自由活动，没有被隔离  三：医院资源有限，最专业的武汉金银湖医院已经很久没有新患者收入了，小医院不敢治不收，大医院隔离室有限。四：12月中到1月20日，民众的警惕性才提升起来。,neural,virus
#武汉加油# 说说最近自己的感受，从12月30日爆出来不明肺炎。从跨年前一天开始慌，一直慌到现在(即使回了家)。每次看到微博热搜，就要开始微博恐慌，再加上小道消息飞起说各种严重，没病感觉自己都要得病了。难，真的很难，没有人预料到或者谁想发生这种事，我们能做的就是保护好家人，保护好自己。但是越是这种时候越要团结起来，这是一个考验，考验个人考验社会考验国家。03年印象里还在上小学，是老爸老妈每天在家里煮醋挂大蒜以及让我们戴口罩上学，每次的口罩戴完要消毒清洗换洗(当年佩戴的还是白色棉口罩)。17年过去父母老了，我们长大了，角色交换。与其每天在微博恐惧恐慌，不如多给身边未知的人科普给父母科普买好感冒药，口罩，白醋，一起团结，努力度过这荒诞的艰难时期。加油武汉，加油中国！众志成城！挺住，都会好起来！,happy,virus
未见官方说明[摊手],angry,virus
//@这瓜沙沙雕雕的保甜://@菜刀曦曦:武汉正在玩儿命求援，请求民间援助。新闻联播在播这个。我不是武汉人看了都有点生气。武汉人应该在家骂大街吧。 http://t.cn/A6PZCMJS,angry,virus
总有一刻会让你热泪盈眶，此刻就是！此刻他们就是新时代最可爱的人，向他们致敬！[作揖][作揖][作揖]自古以来，就有埋头苦干的人，有拼命硬干的人，有为民请命的人，有舍身求法的人……这就是中国的脊梁[赞][赞][赞] http://t.cn/R2Wx0ic ??盐城·阜宁县,happy,virus
//@银河基攻战队://@谷大白话://@游识猷:推荐这个家庭护理指南①家人应该与患者分房，至少也得分床；②看护者要戴好医用口罩，口罩用毕要丢弃，摘口罩后要立刻洗手。③勤洗手，④护理者可以戴一次性手套，⑤患者的衣物床单等用普通洗涤剂，60–90°C机洗。,neural,virus
保护好他 平平安安//@朱一龙工作室:工作室第一时间准备了黑色和蓝色的外科医用口罩、N95口罩、酒精等必备品，彩排和平时也都有戴，请大家放心。也希望大家保护好自己，注意安全。,happy,virus
我在看：【上海新增4例新型冠状病毒感染的肺炎确诊病例】#跟新浪看热点#  http://t.cn/A6vrClQS ??,neural,virus
为武汉加油，一定会越来越好//@朱一龙:#武汉加油#我们在一起[心],happy,virus
武汉挺住,happy,virus
